,X,Y,Z,W,A,B,C,D
2013-02-05,0.778558836375221,-1.6927121903400852,0.1349148119779212,0.0837175840917173,13.655533229245924,51.09694027262154,2.247427810609202,5.1359902367594845
2013-02-06,-0.940428884513444,-0.1569102749535295,1.0914872359946028,-0.7576520262211586,-0.8013397464085958,50.744002537368935,-5.901798253347998,0.0778762323344517
2013-02-07,-1.141875506124405,1.767437645988672,-0.0546615930743937,-1.1760507618753493,1.3329609919251777,52.248382205566045,-0.1779585227557203,-2.945789416710238
2013-02-08,0.5562377710836421,0.1683860221725379,-0.897552942253422,0.4950060338256876,13.18265103651309,50.494161734158354,-0.788371492573468,0.436945755992997
2013-02-09,0.6826842543800985,-0.2892612168414436,-1.226147505422812,0.0049557877609774,18.0459863938869,51.73021747123576,4.430480519289913,2.9444926041517907
2013-02-10,2.32088783020518,-2.262974039520804,-1.299975859694722,-0.3470540431872601,13.39918754431627,53.05095573425563,-0.8187832467281608,2.78055647154624
2013-02-11,-0.0476610220947702,-0.0548605252497979,-1.688510133184381,0.2402965936434403,-1.0695490030071673,55.40701010052133,-0.1168407669112049,3.140503221823323
2013-02-12,-0.1307159692112489,0.4496851809557642,0.5237621348184684,1.4286657603387027,9.072337964385492,55.45899712672681,0.0472685505811296,3.1402982589862987
2013-02-13,1.9764434066515404,-0.8265731086185615,0.4920939364140745,-1.157844943387509,5.514842075822087,42.36881726664527,-1.107360347400321,-2.369307648697225
2013-02-14,0.4842608475208997,0.3836718690096289,0.8208280094770847,-1.217191679829128,16.875075556380956,51.50783962966198,0.4084169937601818,2.6857324864902505
2013-02-15,-0.3570150773828277,-1.1404784142443198,0.0088951161320541,0.7150311172982536,-0.8287776991315434,49.63642716824153,-3.097655864952697,1.249506993986565
2013-02-16,0.7191456300777851,0.5299017363270659,0.4420169877336569,-0.4305303827808405,20.87658793073472,53.50239667351559,-0.8751766266163008,-0.5768486870657283
2013-02-17,0.1328934552675869,1.0316738150386089,-1.0910658443758046,1.3379576143573926,13.260027416728374,49.84874183554589,0.6524092898655852,-0.1004498665720177
2013-02-18,0.927266511906716,-0.1033729542522501,0.1076362705504883,1.3890304227075383,3.485555237421768,46.46705258190852,1.635365722468438,0.6953959441420341
2013-02-19,-0.4228758874038721,1.5373597944176731,0.2241108570068442,-0.0945995747656436,10.499817543582616,51.81374025313601,-2.071728576408791,-3.451570859808246
2013-02-20,-0.1398774911417627,1.586374226297253,-2.9634615855931274,0.5562159545713454,11.0074414558544,52.28631994018064,-1.907308095652397,4.965546430642289
2013-02-21,-0.3152695685843615,-0.8266063888073515,0.7783560793979585,0.8277697008435596,10.090652937939666,50.12507914187511,-5.6189681274022885,2.767552737014239
2013-02-22,0.6444097614658723,0.1840091653406941,-0.1671761198047849,-0.9112494559421684,25.77570063763128,46.57615041966488,-0.3514304335359379,2.168644072708878
2013-02-23,-0.1629529031181434,0.5857708735456473,0.0202968766425495,0.6884827422929779,-4.7976431956744285,46.73387301025891,0.1607770490153557,2.7646747307061084
2013-02-24,2.1384887253069373,0.1282070890727351,0.0603260941481709,0.231277490412494,-3.7963179151920334,50.13876168314447,2.700562358306711,-3.379217125190621
2013-02-25,-0.4736651169059626,1.008598009143117,0.7675632043387343,-0.6894404727478223,15.440493420031736,48.91245108502901,1.223414919094875,0.9458613750544564
2013-02-26,0.9795862275567838,0.4839467604543699,-0.6509512507881283,-0.2268015132484922,11.164106580609094,48.45921022997987,8.186745329902692,-3.259023601163758
2013-02-27,0.0658972991280889,1.5015973650155214,0.3214698340538216,0.062884927109309,-9.627341296350451,51.38787566190924,3.065138345240766,-2.194922786879239
2013-02-28,1.028288796354394,-1.0533017485877607,0.7281689648731471,-0.9262228128856806,-2.0606589968598907,53.200634236048046,-2.1076802219902007,-5.940108259486623
2013-03-01,1.212285250922813,-0.8179905909565828,-1.0119298795351734,-0.4477634708554676,6.572578930375633,47.92319208380353,0.7707937884570619,-1.295372531750798
2013-03-02,-0.3779159905773657,-0.7295640433236866,0.1654116290494417,0.0174028726941649,14.114300476431668,49.45878954238769,5.357558521579974,0.9730414774002494
2013-03-03,1.1442595427753732,-0.1832384692130588,-0.7926465179930894,-0.4225153576985075,7.717625401098663,45.69795188644468,0.0275517956133963,2.9087335446489013
2013-03-04,0.004617293958412,0.4622068049781382,-0.5024271594419633,0.0125640324898524,13.38577198569408,51.2551004591754,0.7954894314213028,-5.693049450055774
2013-03-05,0.3715052932640321,-0.0343422746322456,0.4306591270749895,-0.1781860200306622,4.973077405852312,49.60136809492069,-0.4541169947219238,-4.556059810449272
2013-03-06,0.9830608496268408,-0.1127034969424927,0.5869552512419558,0.339904917011077,19.88788836612631,50.20625768395181,1.966241370121451,2.2763619989178947
2013-03-07,-1.2641096876473,2.184711059631126,0.3039916163236905,0.1484645113540718,-0.851918009786278,51.414821424853045,1.770364030450584,2.151410438175342
2013-03-08,-1.7213704858994836,-0.6408319514565725,-0.4048012782027965,1.26010808057904,20.538478527697528,49.80576366628926,1.3571984481375368,3.4216349477452623
2013-03-09,1.628902963498551,-0.4982222711599977,-2.5860199639579498,0.325494133022951,13.613803837162791,50.60303334692141,1.8948911027305169,-1.2155404492883402
2013-03-10,-0.3355903707315428,-0.7000482939499132,1.0126212796404923,0.6031590571234215,-1.056017038051003,49.54940346692053,0.6516835213730668,6.888146397159506
2013-03-11,-0.3798438693661614,-1.4025239097797215,-0.4286085966944686,0.4520885978373739,7.195009928226878,55.33649389025052,0.7852248214567068,0.1817482535516057
2013-03-12,2.553103548572283,0.9728733494809876,1.6847028415274952,-0.0578529756005942,-3.409916867004391,47.95983721390593,2.498736359005859,-2.8597377294805537
2013-03-13,-0.1009755645930051,0.1379883391872588,-1.8305466260396923,0.9342008775262508,6.121529528864224,50.32508635833929,5.525610344338375,3.95321343534852
2013-03-14,2.336833577943783,-0.6351565294219086,-0.145889625567592,-1.070743176368183,-15.943160060865884,46.714335189065,3.4513428797684043,-2.7426964380944883
2013-03-15,-0.726535282259743,0.9227075093498202,0.1439812897774469,1.1401579575973666,8.078867414383916,51.53231550817711,-4.0191656838335295,0.3205708078279234
2013-03-16,-0.6783158618362511,1.1189070823820155,-2.276237043920693,0.137509902559301,2.835825824911941,51.39948461612819,0.9899715013500026,1.8387135654080775
2013-03-17,-0.1113715275547164,-0.3903394416031087,0.5299638616243273,-0.2288344344557032,-2.026366165188218,52.99439758418992,2.742279126927411,2.3521503967531165
2013-03-18,1.6996860596624177,0.2027500338871806,-1.6539881642660794,-1.095801482440053,9.167244841849362,47.72249304674512,1.8629252287729388,2.513628721651444
2013-03-19,1.536860497269083,-2.3479155357504484,-0.1748480097018951,-0.9405527524181356,-3.257703029584608,53.06726786538,8.194684021557016,2.055932512267228
2013-03-20,0.1518779039108265,-1.5826932448101751,-1.5421783146925092,1.962170285861054,7.013795304817038,46.2451990447257,-1.2239247051227644,4.989850342326729
2013-03-21,0.1309380891791969,-0.0010274197247159,0.1259575124234009,1.6485937307298983,16.263354746191894,46.11504520885282,-0.0607818620327855,0.2083286527851693
2013-03-22,0.6951141885777357,-0.3351178057688775,-0.4879578046622693,-0.863894804705119,-11.109525617213825,52.88238486010346,4.064379720094493,-1.7629097873862496
2013-03-23,-2.568922358996329,0.7521153045007675,-1.225773573769298,-0.7481531964790873,-3.5967198337239967,44.84275388491736,3.2482318510015817,1.640746159408262
2013-03-24,-1.7597862935818869,-0.2970826217666787,0.1739717683801239,-2.247984840133665,0.26437730945048,50.43957085999454,3.628532761143036,1.872252081724037
2013-03-25,0.8853079925981621,1.0998142706443943,0.2955491536721137,-0.1151170683352166,0.5370818369801782,52.32404273980693,-2.139013011130332,-4.319092478284912
2013-03-26,-0.3528843674168812,-0.506440700069512,0.0198793357351089,-0.5460426278031041,-6.227099858346406,53.29630218361677,-1.0307945283242077,-3.9532564287663217
2013-03-27,1.7616860910112786,-0.2968027027792811,0.6850351072147748,0.7651828578873638,5.390304285246218,44.442310319634935,-4.094076882954698,3.873722322058628
2013-03-28,0.6931782202411845,1.2744139137044848,-0.5705972980053234,-0.6954509363350718,3.517599061736324,53.35717477418642,-1.4830915243152794,1.4333931663382262
2013-03-29,-0.3238510317898821,0.7764198620554701,-1.7012595460772235,-0.749656230485288,2.041046127844992,49.60689793074097,1.748729957857296,1.1909921941440378
2013-03-30,-1.2883017874068927,-0.9580734469895864,0.2779264368203231,0.4888399559710872,5.775033098626168,56.518464123949705,-6.462864457849099,3.419340545012528
2013-03-31,2.377581052341524,-1.0409403782563718,2.0309281061782425,-0.1011667629474954,2.0667105129593604,52.14701774915438,1.392499495288862,2.037750229537149
2013-04-01,-1.549259956770443,-1.1053388026578566,0.7827182854067852,-2.8185455220899978,24.47643476893008,52.52322658783743,-2.136474423989451,-1.5362369220046213
2013-04-02,-0.5269458562874934,0.7154002021477847,-1.458476218010594,-0.3354318848476382,9.956689474010444,48.75110090428756,-1.6924781465349636,-1.5571190967514674
2013-04-03,1.6043088123916849,0.2278706385631732,-0.5081435981263347,-0.6864610548169833,8.441947210311175,51.38355578816604,-0.1436384015101198,-1.873245278300657
2013-04-04,1.717303907939701,-0.9693503552712248,1.3186828137866486,-0.6006647110556969,2.6680331575836016,44.19571000961025,0.641524614877518,-1.3489989182401416
2013-04-05,0.377028647802744,-1.0735224297914776,-0.4008612216892889,-0.2206467806434579,1.385428577276402,51.27508769635999,-1.588088398660444,3.7905654028957687
2013-04-06,0.5447888530803361,0.5451034931253206,0.2948498346867492,0.2503208560732391,2.070064161142487,53.253380085320224,-1.1731761070706976,1.4622024560647582
2013-04-07,-1.0934583510136748,-0.5249376358816454,0.5118821036663228,0.2189854851192399,-10.60241009038605,50.33064724784263,1.9916998946446896,3.2116267700792496
2013-04-08,2.001614204329214,0.7398820909411098,0.9331928066368106,-0.3408346373994867,-0.3503619538696378,42.20524152206653,3.514848698405124,3.1810421357297862
2013-04-09,-1.5950704775448885,-0.0380932085762911,2.59544392700996,-1.258924073902899,14.713992172665924,47.20140432629224,4.137624221414325,-0.8793725826567411
2013-04-10,1.0090588613738007,-0.3852148236625525,1.0989667074711578,0.7837335762828195,-5.935859894737412,50.132910240308526,-1.6012346515133418,6.076467092237921
2013-04-11,0.3368167969380624,0.3898164734455515,-1.4891886542576234,-0.0472608096789924,37.86289089448545,47.81924580925072,-3.4645929345875603,2.4008096582766285
2013-04-12,1.0416153612447911,0.616156127374048,0.4150703860350191,-0.6380542098930182,29.622559266860748,54.56089473430508,-4.429513628967728,-0.3941510557945811
2013-04-13,1.7268491813753828,0.4194009509650705,-0.0554031489228675,1.499005056636657,1.4056365871467764,53.74397642172613,1.2289500564447908,0.8691688564746441
2013-04-14,0.8490198743298081,0.1817831461690456,-0.3315336543004779,0.3173869691239737,9.970397981663536,55.62138855432478,-2.270780002452591,5.245984574016036
2013-04-15,-1.3009428035371626,1.6287223834271165,0.3444639636770001,-0.5240143989746923,0.4766430395634842,47.06072698275467,-4.010788415616975,0.6891603043921544
2013-04-16,-1.2361405868788216,-0.7282601619148,-0.3614133716555707,0.7413330899776742,12.506096349077144,51.15230274423121,2.4344907118064207,2.6798029306303834
2013-04-17,0.3252297557423984,-0.6094851809576243,-1.6409968619366213,0.187487525166061,-7.195972836521328,50.80695310820238,1.0084177767090834,4.500750952266445
2013-04-18,2.5722027806368,-0.9118031479921476,-0.3713684105359932,0.1258222360492739,-1.1017030800473453,54.36138552602956,-1.3472339918074372,-0.6090548644507439
2013-04-19,-0.0037116623988488,-0.3784890783017237,0.5333479087710118,-2.523144619851303,0.062620907662799,48.38342758860519,0.0387761547778714,-1.7980876870872784
2013-04-20,1.544763017594925,-0.3388848430545765,1.9721847337098075,-0.1611889450562756,18.31082934378149,49.87823768613222,-2.55703073635976,3.639956177713585
2013-04-21,-0.4855982916347229,0.5667632924193595,0.5708126725232946,-0.5867191524230256,12.066140216579733,53.56237913429527,-6.6319112543908805,-5.995888725740801
2013-04-22,0.1007843650668652,-0.0254667092428728,0.0238343517421105,0.5864958077161808,16.331579965529468,52.24668986706555,-2.6346269972604928,0.0981272136235816
2013-04-23,-0.8242771852434954,1.1965103261913903,-1.400291111662555,-0.5754795722186575,-12.39010535284423,54.178461954011055,2.011497618721271,-3.143213970858984
2013-04-24,-1.1435525759650966,-0.6092425272035435,-0.0780861152520884,-1.1214969558110728,6.040683303756969,45.752868492567714,-0.1903101547214118,1.2833386851726498
2013-04-25,0.7836631301385868,0.304723480180738,0.1263295794927166,-0.9622457218394586,10.90412223661014,52.28217572409029,-1.5078138797040554,1.0203109376280182
2013-04-26,-0.874145579802092,-0.7988731745364663,0.1539443111098038,-0.4158408592863775,-2.7814176523521903,49.192475688722105,1.15375342835813,4.967654599458763
2013-04-27,-0.2190853663966717,0.9653341052820344,0.2455166810464633,0.9546924243562772,5.97295048090247,48.37286427856441,-7.086849022571672,4.576793099817593
2013-04-28,-0.49762886988445,-0.3619622657513333,0.0932976905609455,-0.4583114338083673,12.199781997929051,51.37199028616698,-2.266008506240675,-0.1971194780966574
2013-04-29,0.2578443019068435,-0.4696014707652667,-0.0068362098703834,0.2020779931012393,25.90762749036974,56.40444083957709,4.5505937988614535,-2.2089597181092344
2013-04-30,-0.6977254565415559,0.40100824090998,-1.326409100224934,0.7572670006349552,-5.820564987372103,52.94978976758417,-0.3473506487607566,2.5176197060904117
2013-05-01,1.7699829628779176,-1.1345680762102683,-1.6323541391261474,-0.2293718126435809,4.449752230085339,50.67799184843531,-6.151659425951852,0.7750170099044587
2013-05-02,0.130611716896129,1.064229354526584,1.3451992592742823,-0.6700415356532983,0.1260175706140787,44.921261898154825,3.071369324706068,1.7332756331682733
2013-05-03,1.4366082189573042,-0.0412962707807559,-0.8120230744118925,1.5077040179065884,12.555146541249282,56.72020240691009,-4.3415859116350175,4.713446552014057
2013-05-04,-0.6783086145877126,0.3843726714552796,-0.5642763509091236,0.2851491423312402,-7.598307555627555,48.77827289306162,-6.182073734268142,-0.9292398469655474
2013-05-05,0.4605514958140999,-1.0461395914002318,0.6003329086441866,0.5263148046981269,10.212773718560516,48.62809303530815,2.811249457906338,-1.3827141917604582
2013-05-06,0.320310428178494,0.8908475857710481,0.5248310119113044,-1.643032782906804,10.103801893138735,51.94393490790232,-1.1269786304389489,3.8794100987348807
2013-05-07,-0.0742417612582568,0.4856461115659132,0.957880167172674,-0.1819141996777018,4.804820191569075,49.98328339830904,-4.664104001299551,3.13668777165866
2013-05-08,-0.8370978390198276,1.3654265208703111,1.267686738251762,1.884173388553106,-6.979549074355676,48.84453614818017,-5.906769559452116,7.698044739019892
2013-05-09,-0.4835541535291167,-2.045310535537557,-0.4894170785548121,0.0192049466494035,8.621527515845546,52.58373411196015,-0.9319512238925992,-5.319428221990327
2013-05-10,0.536789478515091,0.8029380438593141,0.4727928466721439,0.1162541597753901,4.200596801981299,46.32784182382462,1.932702998771214,-2.230632905187285
2013-05-11,0.6591072577124663,0.0094642984602976,0.5920470418408983,-2.2057343319487406,1.7901174563664526,54.0440107326052,-1.7592403548156703,9.706662024715325
2013-05-12,1.6084625664640586,-1.2921831679976936,0.8600465394925702,-1.1533293062737344,8.31902782338342,46.08673864904667,3.536848528997377,1.14431896178347
2013-05-13,1.6626093793449646,-0.0499596025252742,0.6071213368492017,1.278879318783578,0.1230985018935886,50.44125373536905,-2.667079662639018,2.028870350213773
2013-05-14,-0.3713503473886699,0.4936758305487029,-0.1170952556471893,0.4123843259227325,10.65857005154778,50.27803816470724,-0.0758782812116379,1.4742215456835812
2013-05-15,-0.9868908495944502,0.2670448741745073,-0.1360667643679059,-0.5910277895929377,-2.575271295301289,55.9279244173536,4.59544633674194,-3.341094229986261
2013-05-16,-0.7868793832392207,0.5383355444197017,-0.0273579171528633,-0.4005241879263135,7.29171474153217,47.69652020119188,-3.0908819786027517,-1.2035486751432414
2013-05-17,0.7021263081975947,0.5134055608722465,0.434532485726526,-0.549720297506576,-2.7063419724803843,45.77993134218458,0.4997104829209089,-4.262336705170243
2013-05-18,0.2085635944647611,-0.530536255178904,-1.9010902144236288,-0.2193426354975057,10.577148595462129,50.46183408654221,0.6963646409826428,1.4000276119812605
2013-05-19,-2.045216548540748,-0.0112903898794687,-0.2455018582285335,-0.7098447550893553,-7.914769526278603,48.3745016893173,0.0257094627189249,1.5794038101014274
2013-05-20,-0.5577219494496706,-1.565780093079607,1.116228926622365,0.2108417700784602,-0.5980241653132223,49.35853911125329,5.557140907956675,1.8395390882628573
2013-05-21,-0.8910202449973842,-0.3890830292840742,-0.0594066453412377,-0.6866564377260451,12.487229176524174,47.49831248258752,0.1369157414640304,-0.91533178807137
2013-05-22,-0.0481063925667445,-0.6530117362667992,-0.0703192361421771,1.1226787821392954,7.19740689049509,51.93183948072726,2.772952675717216,-6.146612405889846
2013-05-23,0.4218727042681378,1.350439760589672,0.6282371363879101,1.0148515160422162,-6.64712237348194,53.89691754999965,0.9384576746139092,3.349332719831142
2013-05-24,0.8374224907297002,-1.1341186853220828,-0.1738193990826713,-1.2558848177046138,4.875351070391853,47.61410371539993,-5.068266070369467,-1.928273300940253
2013-05-25,0.5420488214999245,0.6082604598291199,0.6024464588565124,-1.5199257326653746,-4.945285046938514,45.18343036629407,-0.2645177216599652,-4.050054399427434
2013-05-26,-0.0890911389792248,0.7948464280673531,0.0622585426079062,-0.3924698490206082,1.4610637588807522,49.57080817533501,3.2309068236801446,0.1858264431943829
2013-05-27,-0.8080163242810641,0.7811421901915525,-0.0455087482088432,0.6322285718597143,4.667245727313347,46.41774542933892,-1.4027185821575572,3.764165285820974
2013-05-28,0.2520249510868512,-0.4356050754530018,2.043089805050641,-0.6426225643942994,14.675202460337216,49.416207069041405,0.080328801057492,3.7625502406343294
2013-05-29,0.5293574064200256,1.641914578351398,-1.153689074500325,-0.1100967948728593,15.836407555533189,49.68395175057106,-6.219777966285999,2.3254012894758604
2013-05-30,0.7802034274459624,0.3336783619601114,-0.5648346483100234,0.0380339366584988,6.680506987176472,49.28603854880792,-0.3942707513772084,0.6661778977256541
2013-05-31,-2.132962332251976,-0.8589693825342561,-1.6528910464280764,0.0443117320724121,13.851368550673037,46.29786438542586,-4.409721250375821,4.959280841971616
2013-06-01,0.6033160255567451,-1.2087374576274843,-0.0689214465443354,-1.21148378782977,21.500057359363705,50.55463198960423,-2.56091324357515,6.480703593875695
2013-06-02,1.3007757554644754,-0.1194019125138203,0.6052407877393905,0.142093401522123,-4.82530295566421,45.81873029267123,-0.7408053884844119,0.6314726848225141
2013-06-03,0.4782554843872578,-0.8879780899514774,-1.935165433981507,1.377245759334643,-9.332025892241337,48.085473959103176,0.374883835645701,0.0454155293643019
2013-06-04,-1.0378557200749428,-0.5403114447105437,0.2659795515107871,1.2637165914774684,11.974680602124124,49.77872006126097,-2.8714099747364505,-2.3525757593148087
2013-06-05,-0.6686198996956447,0.352325520833968,0.1866701713842929,-0.2963483568840589,-16.235977727406194,49.67005442855415,-2.43188140481286,6.58911516863577
2013-06-06,-0.1133996051345154,-0.2483792033680444,-0.022253823005185,1.5101514368245688,10.447167304755824,48.92007688882764,-5.94463658816303,0.7935300909519585
2013-06-07,0.7412016041643936,1.0118397293723709,1.3823252235371664,-0.174595616624219,19.915349018315744,48.019488968785645,3.589248593536756,5.898988043193209
2013-06-08,-0.5742339402817006,1.7891106837140147,0.238836080874251,2.6123945008411757,8.81436076213517,47.57187222873135,-2.857161330354891,0.7418529061433146
2013-06-09,1.02120923267697,0.165494494101027,0.444625850631187,-0.386120011813601,9.349497104398315,42.86413060032525,-1.8478681853302683,2.0574959279925245
2013-06-10,1.453305510090978,-1.1608085557425136,0.0903296491663401,-2.2570731348991884,18.19202666523325,54.30488724948862,3.0660889827992617,2.361188652460933
2013-06-11,0.9415049045703904,0.2853109083065642,0.459469254708036,1.299208404451851,10.392496383550275,44.24597194932373,3.22275149365667,-0.970612565781676
2013-06-12,-1.773206724913018,0.9357977332653604,1.616314306678818,-1.6990773763463285,-11.603587003518207,47.422668042846176,0.3461727491534935,-0.762855573543143
2013-06-13,2.0420489255232592,-0.5236207220936503,1.9257330792234115,-0.6535798774469458,27.142743771784573,47.995966431836514,2.533365570562056,-4.549642881811254
2013-06-14,-2.0487113806554182,-1.349642998195438,0.297867974435276,1.9320314309165851,19.93769706876602,54.51594446435858,-2.0578962545150032,1.9518755921130329
2013-06-15,-1.489006516981587,-1.4231124061903402,0.7222665108333571,-0.5277247466735304,2.682330074820253,46.449236365167046,1.4117592337670215,4.610122416974749
2013-06-16,0.2385904945949267,0.723601039782998,-1.6670596735674112,1.6412185289761776,8.935309759109497,45.44012427579557,-2.52319255642401,3.187055570071565
2013-06-17,-1.023289931176454,-0.0382609731236132,-0.2299449038285631,-1.1348669238821942,5.02893413352012,51.7995927433808,-4.901719776060249,1.5380255045348945
2013-06-18,-0.9582560625125314,0.9495181785450773,-0.2776791885922394,-0.3095581586721918,-3.1487972038655663,48.60012177727099,-2.692585210652136,0.6635487938430589
2013-06-19,-0.5115638415387767,-0.1667725630007391,0.3575334488831104,-0.9066429974111804,-13.667802520459624,44.202089875530525,-3.371010796552482,4.516198583458952
2013-06-20,1.2092869040546137,0.3756838493155587,0.379139550506423,0.3004203995657503,-7.815343179285614,48.23742426389031,-1.701820921776512,-1.4559830010169246
2013-06-21,-1.0340658960629234,-2.2197431329261743,0.3946743640528055,-0.8072206706898715,-19.28863011214872,48.36592024156386,-1.5791738162531197,-3.4743799593580835
2013-06-22,-0.2779024103269645,-1.4339563651341236,-1.5606818971983143,-0.1069462799607661,-0.4561346151330605,47.836937364649,-6.058129317286008,4.166041403576863
2013-06-23,-0.0082791623590643,-1.9503084107758188,-1.5811136182943963,0.0547266144221838,-18.338817496193816,49.15636041693482,1.335284127336619,6.379431406326913
2013-06-24,2.087821833087118,0.670939781310258,1.552398352106681,-0.2293691398750147,19.305478716272077,50.76532262358464,7.151913825256865,1.8192697137671532
2013-06-25,0.4002972645045911,-0.7003285421116908,3.187712949866772,-0.0760933101745312,0.8625896868982119,48.03229921917176,3.712462938615008,-2.290363426862294
2013-06-26,0.2464838388905367,1.537144931940195,-0.3613293928485406,-1.632227903099685,14.460402164891216,46.58580847467774,3.3386697148589684,4.060024334983229
